datetime,pressure,temp,pressure_atmo,temp_atmo,wl_corr,wl_final,Q_mid,Q_low,Q_high
2025-06-16T20:00:00+00:00,704.033,0.417,662.442,4.4,41.59100000000001,55.82050000000004,0.7339168735705687,0.513741811499398,0.9540919356417393
2025-06-16T21:00:00+00:00,702.867,0.313,661.975,4.14,40.89199999999994,55.12149999999997,0.7028409544883014,0.49198866814181097,0.9136932408347919
2025-06-16T22:00:00+00:00,701.758,0.237,661.975,4.007,39.783000000000015,54.012500000000045,0.6551846292985205,0.4586292405089643,0.8517400180880766
2025-06-16T23:00:00+00:00,701.058,0.19,661.975,3.733,39.08299999999997,53.3125,0.6261332646174288,0.4382932852322001,0.8139732440026575
2025-06-17T00:00:00+00:00,700.592,0.173,662.442,3.453,38.14999999999998,52.37950000000001,0.5886356667077045,0.41204496669539314,0.7652263667200159
2025-06-17T01:00:00+00:00,700.475,0.173,662.442,3.4,38.033000000000015,52.262500000000045,0.5840313041055,0.40882191287384995,0.75924069533715
2025-06-17T02:00:00+00:00,700.475,0.37,662.733,3.727,37.74200000000008,51.971500000000106,0.5726734827751959,0.40087143794263713,0.7444755276077547
2025-06-17T03:00:00+00:00,699.892,1.097,662.558,4.28,37.33400000000006,51.56350000000009,0.5569742045941806,0.3898819432159264,0.7240664659724347
2025-06-17T04:00:00+00:00,703.742,1.86,662.558,5.127,41.18399999999997,55.4135,0.7157243874594291,0.5010070712216004,0.9304417036972579
2025-06-17T05:00:00+00:00,715.583,2.33,662.85,5.547,52.73299999999995,66.96249999999998,1.3433586905152302,0.9403510833606611,1.7463662976697993
2025-06-17T06:00:00+00:00,722.933,2.767,662.558,6.297,60.375,74.60450000000003,1.894339351590891,1.3260375461136236,2.4626411570681586
2025-06-17T07:00:00+00:00,728.358,2.51,662.733,7.65,65.625,79.85450000000003,2.3404042134189424,1.6382829493932596,3.042525477444625
2025-06-17T08:00:00+00:00,734.017,2.33,662.15,7.983,71.86700000000008,86.0965000000001,2.9461682221993764,2.0623177555395635,3.830018688859189
2025-06-17T09:00:00+00:00,739.675,2.063,661.975,8.9,77.69999999999993,91.92949999999996,3.5895317098021158,2.5126721968614807,4.66639122274275
2025-06-17T10:00:00+00:00,737.925,1.83,662.267,9.907,75.6579999999999,89.88749999999993,3.3556090074019056,2.3489263051813336,4.362291709622477
2025-06-17T11:00:00+00:00,735.533,1.26,663.025,9.64,72.50800000000004,86.73750000000007,3.0131570300477937,2.1092099210334556,3.9171041390621317
2025-06-17T12:00:00+00:00,726.2,0.993,663.433,8.843,62.76700000000005,76.99650000000008,2.0905578332977166,1.4633904833084015,2.7177251832870315
2025-06-17T13:00:00+00:00,716.458,0.47,664.308,6.47,52.14999999999998,66.37950000000001,1.305922678026573,0.914145874618601,1.6976994814345447
2025-06-17T14:00:00+00:00,713.892,0.713,664.017,6.64,49.875,64.10450000000003,1.1658675522293847,0.8161072865605692,1.5156278178982001
2025-06-17T15:00:00+00:00,711.908,0.713,665.067,6.453,46.84100000000001,61.07050000000004,0.9937267508445001,0.6956087255911501,1.2918447760978502
2025-06-17T16:00:00+00:00,711.383,0.62,664.892,6.187,46.49099999999999,60.720500000000015,0.9749240757402263,0.6824468530181584,1.2674012984622942
2025-06-17T17:00:00+00:00,709.4,0.563,664.892,5.953,44.507999999999925,58.73749999999996,0.8724358118747556,0.6107050683123288,1.1341665554371823
2025-06-17T18:00:00+00:00,708.233,0.517,664.775,5.65,43.45799999999997,57.6875,0.8209155101403616,0.5746408570982531,1.06719016318247
2025-06-17T19:00:00+00:00,708.233,0.463,664.483,5.437,43.75,57.97950000000003,0.8350541260878785,0.584537888261515,1.0855703639142422
2025-06-17T20:00:00+00:00,707.533,0.417,664.308,5.163,43.22500000000002,57.45450000000005,0.8097375634219774,0.5668162943953842,1.0526588324485706
2025-06-17T21:00:00+00:00,706.542,0.36,664.192,4.983,42.35000000000002,56.57950000000005,0.7685791614414103,0.5380054130089872,0.9991529098738333
2025-06-17T22:00:00+00:00,705.55,0.33,664.192,4.627,41.35799999999995,55.58749999999998,0.723468442620459,0.5064279098343213,0.9405089754065966
2025-06-17T23:00:00+00:00,705.55,0.36,664.192,4.733,41.35799999999995,55.58749999999998,0.723468442620459,0.5064279098343213,0.9405089754065966
2025-06-18T00:00:00+00:00,704.85,0.4,664.483,4.673,40.36700000000008,54.596500000000106,0.6800298916766514,0.47602092417365593,0.8840388591796469
2025-06-18T01:00:00+00:00,705.025,0.393,664.308,4.563,40.71699999999999,54.946500000000015,0.6951870086358755,0.4866309060451128,0.9037431112266381
2025-06-18T02:00:00+00:00,704.558,0.573,665.067,4.657,39.49099999999999,53.720500000000015,0.6429698080277135,0.4500788656193994,0.8358607504360276
2025-06-18T03:00:00+00:00,704.733,1.173,664.892,5.297,39.84099999999989,54.070499999999925,0.6576273156611022,0.4603391209627715,0.8549155103594329
2025-06-18T04:00:00+00:00,706.133,1.767,664.6,6.117,41.533000000000015,55.762500000000045,0.7313075604659002,0.5119152923261301,0.9506998286056703
2025-06-18T05:00:00+00:00,708.817,2.477,665.358,6.53,43.45900000000006,57.68850000000009,0.820963682675513,0.574674577872859,1.067252787478167
2025-06-18T06:00:00+00:00,716.75,2.94,664.483,7.173,52.26700000000005,66.49650000000008,1.3133846113258314,0.919369227928082,1.707399994723581
2025-06-18T07:00:00+00:00,727.892,2.86,664.775,7.96,63.11700000000008,77.3465000000001,2.1202471283638764,1.4841729898547134,2.7563212668730395
2025-06-18T08:00:00+00:00,728.767,1.807,664.483,7.447,64.2840000000001,78.51350000000014,2.221063830702128,1.5547446814914896,2.8873829799127666
2025-06-18T09:00:00+00:00,722.7,1.197,665.183,7.54,57.51700000000005,71.74650000000008,1.6749538136412832,1.172467669548898,2.177439957733668
2025-06-18T10:00:00+00:00,719.258,1.61,664.483,8.257,54.77500000000009,69.00450000000012,1.479531286922485,1.0356719008457396,1.9233906729992305
2025-06-18T11:00:00+00:00,729.875,2.103,665.183,8.493,64.69200000000001,78.92150000000004,2.2569763361074853,1.5798834352752396,2.934069236939731
2025-06-18T12:00:00+00:00,728.767,1.703,665.358,8.79,63.409000000000106,77.63850000000014,2.145209186733151,1.5016464307132056,2.7887719427530966
2025-06-18T13:00:00+00:00,726.083,1.237,665.767,8.03,60.31599999999992,74.54549999999995,1.8896458031073868,1.3227520621751707,2.456539544039603
2025-06-18T14:00:00+00:00,719.842,0.963,665.942,7.813,53.89999999999998,68.12950000000001,1.4202136680115354,0.9941495676080747,1.846277768414996
2025-06-18T15:00:00+00:00,715.583,0.87,666.117,7.46,49.46600000000001,63.69550000000004,1.1416952103561717,0.7991866472493202,1.4842037734630233
2025-06-18T16:00:00+00:00,713.075,0.737,666.817,6.947,46.25800000000004,60.48750000000007,0.9625263305370301,0.673768431375921,1.2512842296981392
2025-06-18T17:00:00+00:00,709.925,0.65,665.767,6.437,44.1579999999999,58.38749999999993,0.8550529108078109,0.5985370375654676,1.1115687840501542
2025-06-18T18:00:00+00:00,708.233,0.557,665.65,5.947,42.58299999999997,56.8125,0.7794131526088411,0.5455892068261887,1.0132370983914936
2025-06-18T19:00:00+00:00,707.125,0.517,665.767,5.627,41.35799999999995,55.58749999999998,0.723468442620459,0.5064279098343213,0.9405089754065966
2025-06-18T20:00:00+00:00,705.725,0.5,665.358,5.54,40.36700000000008,54.596500000000106,0.6800298916766514,0.47602092417365593,0.8840388591796469
2025-06-18T21:00:00+00:00,704.033,0.47,665.358,5.25,38.67500000000007,52.9045000000001,0.6095643994202901,0.426695079594203,0.7924337192463771
2025-06-18T22:00:00+00:00,703.042,0.447,665.183,5.103,37.85900000000004,52.08850000000007,0.5772239233731761,0.40405674636122324,0.7503911003851289
2025-06-18T23:00:00+00:00,702.05,0.423,664.775,4.953,37.27499999999998,51.50450000000001,0.5547256370165279,0.3883079459115695,0.7211433281214863
2025-06-19T00:00:00+00:00,701.583,0.383,665.65,4.75,35.93299999999999,50.16250000000002,0.5050466963585727,0.35353268745100086,0.6565607052661445
2025-06-19T01:00:00+00:00,701.058,0.37,664.892,4.61,36.16599999999994,50.39549999999997,0.5134715869272362,0.3594301108490653,0.667513063005407
2025-06-19T02:00:00+00:00,700.883,0.703,665.183,4.923,35.700000000000045,49.92950000000008,0.4967054029299556,0.3476937820509689,0.6457170238089422
2025-06-19T03:00:00+00:00,700.767,1.377,665.942,5.547,34.825000000000045,49.05450000000008,0.46612243729807573,0.326285706108653,0.6059591684874984
2025-06-19T04:00:00+00:00,707.417,1.837,665.067,6.243,42.35000000000002,56.57950000000005,0.7685791614414103,0.5380054130089872,0.9991529098738333
2025-06-19T05:00:00+00:00,725.383,2.557,665.067,7.28,60.31600000000003,74.54550000000006,1.8896458031073962,1.3227520621751772,2.456539544039615
2025-06-19T06:00:00+00:00,736.233,2.337,665.067,8.39,71.16599999999994,85.39549999999997,2.873942360218773,2.011759652153141,3.736125068284405
2025-06-19T07:00:00+00:00,741.483,2.04,665.067,8.797,76.41599999999994,90.64549999999996,3.441337679834946,2.408936375884462,4.47373898378543
2025-06-19T08:00:00+00:00,743.175,1.86,665.183,9.547,77.99199999999996,92.2215,3.6237581123546487,2.5366306786482538,4.710885546061044
2025-06-19T09:00:00+00:00,743.875,1.697,664.775,10.117,79.10000000000002,93.32950000000004,3.755410812736083,2.628787568915258,4.882034056556908
2025-06-19T10:00:00+00:00,738.392,1.25,664.892,10.127,73.5,87.72950000000003,3.1186169065062237,2.1830318345543565,4.054201978458091
2025-06-19T11:00:00+00:00,730.867,1.103,664.6,10.21,66.26699999999994,80.49649999999997,2.3988708568636024,1.6792095998045216,3.1185321139226834
2025-06-19T12:00:00+00:00,723.925,0.963,665.067,9.953,58.85799999999995,73.08749999999998,1.775872449656243,1.24311071475937,2.308634184553116
2025-06-19T13:00:00+00:00,718.15,0.923,665.475,9.39,52.67499999999996,66.90449999999998,1.3396058577793593,0.9377241004455514,1.741487615113167
2025-06-19T14:00:00+00:00,715.35,0.94,665.358,8.93,49.99200000000008,64.2215000000001,1.1728384086551542,0.8209868860586079,1.5246899312517006
2025-06-19T15:00:00+00:00,712.492,0.877,665.767,8.493,46.72499999999991,60.95449999999994,0.987471094199577,0.6912297659397039,1.28371242245945
2025-06-19T16:00:00+00:00,710.1,0.773,666.233,8.08,43.86700000000008,58.096500000000106,0.8407600020743428,0.5885320014520399,1.0929880026966456
2025-06-19T17:00:00+00:00,707.008,0.697,665.358,7.757,41.65000000000009,55.87950000000012,0.7365769055340597,0.5156038338738418,0.9575499771942777
2025-06-19T18:00:00+00:00,705.142,0.657,665.65,7.273,39.49200000000008,53.721500000000106,0.6430114040852185,0.4501079828596529,0.8359148253107841
2025-06-19T19:00:00+00:00,703.567,0.573,665.475,6.733,38.09199999999999,52.321500000000015,0.5863504470122802,0.41044531290859615,0.7622555811159644
2025-06-19T20:00:00+00:00,702.05,0.54,665.358,6.553,36.69200000000001,50.92150000000004,0.5327997044951104,0.37295979314657723,0.6926396158436435
2025-06-19T21:00:00+00:00,700.067,0.51,664.892,6.39,35.174999999999955,49.40449999999999,0.47821557825996636,0.33475090478197644,0.6216802517379563
2025-06-19T22:00:00+00:00,700.067,0.573,664.892,6.367,35.174999999999955,49.40449999999999,0.47821557825996636,0.33475090478197644,0.6216802517379563
2025-06-19T23:00:00+00:00,699.483,0.627,664.6,6.267,34.882999999999925,49.11249999999996,0.4681135872888329,0.327679511102183,0.6085476634754828
2025-06-20T00:00:00+00:00,698.783,0.643,665.067,6.343,33.71600000000001,47.94550000000004,0.4290256258859729,0.30031793812018104,0.5577333136517648
2025-06-20T01:00:00+00:00,698.9,0.737,665.358,6.173,33.54200000000003,47.77150000000006,0.42337231764207406,0.2963606223494518,0.5503840129346963
2025-06-20T02:00:00+00:00,698.492,0.94,665.358,6.33,33.134000000000015,47.363500000000045,0.4102925095511665,0.2872047566858165,0.5333802624165165
2025-06-20T03:00:00+00:00,698.375,1.157,665.067,6.603,33.30799999999999,47.53750000000002,0.41584050963128005,0.29108835674189604,0.5405926625206641
2025-06-20T04:00:00+00:00,702.342,1.573,665.067,6.883,37.27499999999998,51.50450000000001,0.5547256370165279,0.3883079459115695,0.7211433281214863
2025-06-20T05:00:00+00:00,722.0,1.767,665.475,6.977,56.52499999999998,70.75450000000001,1.6025709089232563,1.1217996362462792,2.083342181600233
2025-06-20T06:00:00+00:00,724.683,1.487,664.6,7.367,60.08299999999997,74.3125,1.8711785743664493,1.3098250020565145,2.432532146676384
2025-06-20T07:00:00+00:00,727.6,1.493,664.192,7.883,63.408000000000015,77.63750000000005,2.145123400580948,1.5015863804066634,2.788660420755232
2025-06-20T08:00:00+00:00,729.175,1.44,664.017,8.29,65.1579999999999,79.38749999999993,2.2984181564666484,1.6088927095266539,2.987943603406643
2025-06-20T09:00:00+00:00,729.875,1.493,663.725,8.89,66.14999999999998,80.37950000000001,2.3881511041988035,1.6717057729391624,3.1045964354584448
2025-06-20T10:00:00+00:00,727.6,1.407,664.6,8.11,63.0,77.22950000000003,2.110294429165867,1.4772061004161068,2.743382757915627
2025-06-20T11:00:00+00:00,724.508,1.01,665.65,7.157,58.85800000000006,73.08750000000009,1.775872449656252,1.2431107147593763,2.3086341845531275
2025-06-20T12:00:00+00:00,714.767,0.737,665.358,6.04,49.409000000000106,63.638500000000136,1.1383505832978433,0.7968454083084903,1.4798557582871963
2025-06-20T13:00:00+00:00,710.392,0.743,666.408,6.65,43.98400000000004,58.21350000000007,0.8464892377805372,0.592542466446376,1.1004360091146983
2025-06-20T14:00:00+00:00,711.5,0.76,666.525,6.087,44.97500000000002,59.20450000000005,0.895957691761812,0.6271703842332683,1.1647449992903556
2025-06-20T15:00:00+00:00,709.517,0.713,666.7,5.96,42.81700000000001,57.04650000000004,0.790385468001084,0.5532698276007587,1.0275011084014092
2025-06-20T16:00:00+00:00,710.217,0.713,667.575,5.913,42.64199999999994,56.87149999999997,0.7821709902719035,0.5475196931903324,1.0168222873534747
2025-06-20T17:00:00+00:00,710.1,0.55,667.692,4.78,42.408000000000015,56.637500000000045,0.7712675197733913,0.5398872638413739,1.0026477757054086
2025-06-20T18:00:00+00:00,708.525,0.517,667.575,4.72,40.94999999999993,55.17949999999996,0.7053888068972575,0.4937721648280802,0.9170054489664348
2025-06-20T19:00:00+00:00,708.408,0.517,667.867,4.93,40.54100000000005,54.77050000000008,0.6875400530336971,0.48127803712358797,0.8938020689438063
2025-06-20T20:00:00+00:00,708.233,0.55,667.692,4.883,40.54099999999994,54.77049999999997,0.6875400530336925,0.4812780371235847,0.8938020689438002
2025-06-20T21:00:00+00:00,707.708,0.447,667.108,4.53,40.60000000000002,54.82950000000005,0.6900978597138868,0.4830685017997207,0.8971272176280529
2025-06-20T22:00:00+00:00,706.133,0.337,667.283,4.233,38.85000000000002,53.07950000000005,0.6166384518549132,0.4316469162984392,0.8016299874113871
2025-06-20T23:00:00+00:00,705.433,0.273,667.4,3.733,38.033000000000015,52.262500000000045,0.5840313041055,0.40882191287384995,0.75924069533715
2025-06-21T00:00:00+00:00,705.725,0.243,667.575,3.57,38.14999999999998,52.37950000000001,0.5886356667077045,0.41204496669539314,0.7652263667200159
2025-06-21T01:00:00+00:00,705.025,0.26,667.575,3.53,37.44999999999993,51.67949999999996,0.5614110622252951,0.39298774355770655,0.7298343808928837
2025-06-21T02:00:00+00:00,705.025,0.69,667.983,3.797,37.04200000000003,51.27150000000006,0.5458990406845199,0.3821293284791639,0.7096687528898759
2025-06-21T03:00:00+00:00,705.025,1.477,667.867,4.383,37.158000000000015,51.387500000000045,0.5502827658963719,0.38519793612746034,0.7153675956652835
2025-06-21T04:00:00+00:00,707.242,2.143,667.575,5.233,39.66699999999992,53.896499999999946,0.6503156297355998,0.4552209408149198,0.8454103186562797
2025-06-21T05:00:00+00:00,710.917,2.8,667.692,6.04,43.22500000000002,57.45450000000005,0.8097375634219774,0.5668162943953842,1.0526588324485706
2025-06-21T06:00:00+00:00,713.192,3.203,666.992,6.923,46.200000000000045,60.42950000000008,0.9594550049444356,0.6716185034611049,1.2472915064277663
2025-06-21T07:00:00+00:00,716.75,3.197,666.7,7.947,50.04999999999996,64.27949999999998,1.1763033063250812,0.8234123144275568,1.5291942982226057
2025-06-21T08:00:00+00:00,721.242,3.627,666.408,8.703,54.833999999999946,69.06349999999998,1.4835835465176714,1.03850848256237,1.9286586104729728
2025-06-21T09:00:00+00:00,728.592,3.127,666.408,9.797,62.18399999999997,76.4135,2.041661239498451,1.4291628676489154,2.654159611347986
2025-06-21T10:00:00+00:00,736.0,2.673,666.117,10.46,69.88300000000004,84.11250000000007,2.744530126684356,1.9211710886790492,3.567889164689663
2025-06-21T11:00:00+00:00,738.683,2.227,665.067,11.133,73.61599999999999,87.84550000000002,3.131091447185447,2.191764013029813,4.070418881341081
2025-06-21T12:00:00+00:00,736.117,1.767,666.233,10.43,69.88400000000001,84.11350000000004,2.7446296008338376,1.9212407205836861,3.568018481083989
2025-06-21T13:00:00+00:00,729.35,1.33,667.4,9.437,61.950000000000045,76.17950000000008,2.022230753365975,1.4155615273561823,2.6288999793757677
2025-06-21T14:00:00+00:00,722.117,1.12,666.992,8.36,55.125,69.35450000000003,1.5036676265654207,1.0525673385957945,1.954767914535047
2025-06-21T15:00:00+00:00,718.85,1.073,667.283,8.493,51.56700000000001,65.79650000000004,1.2691205083826191,0.8883843558678334,1.649856660897405
2025-06-21T16:00:00+00:00,715.175,1.017,667.108,8.203,48.06700000000001,62.29650000000004,1.0613003563401753,0.7429102494381227,1.379690463242228
2025-06-21T17:00:00+00:00,713.192,0.987,666.817,8.08,46.375,60.60450000000003,0.9687398922519341,0.6781179245763539,1.2593618599275145
2025-06-21T18:00:00+00:00,711.675,0.993,666.525,7.353,45.14999999999998,59.37950000000001,0.9048690895305048,0.6334083626713534,1.1763298163896563
2025-06-21T19:00:00+00:00,709.925,1.017,665.358,7.047,44.56700000000001,58.79650000000004,0.8753867924348185,0.6127707547043729,1.138002830165264
2025-06-21T20:00:00+00:00,709.808,0.987,665.475,7.117,44.33299999999997,58.5625,0.8637180889072149,0.6046026622350504,1.1228335155793794
2025-06-21T21:00:00+00:00,708.0,0.947,664.775,6.977,43.22500000000002,57.45450000000005,0.8097375634219774,0.5668162943953842,1.0526588324485706
2025-06-21T22:00:00+00:00,706.25,0.883,664.775,6.563,41.47500000000002,55.70450000000005,0.7287038287508393,0.5100926801255875,0.947314977376091
2025-06-21T23:00:00+00:00,705.55,0.893,664.775,6.61,40.77499999999998,55.00450000000001,0.6977181671893836,0.4884027170325685,0.9070336173461987
2025-06-22T00:00:00+00:00,704.733,0.893,664.6,6.483,40.132999999999925,54.36249999999996,0.6700080487383819,0.4690056341168673,0.8710104633598965
2025-06-22T01:00:00+00:00,704.733,0.893,664.308,6.32,40.42499999999996,54.65449999999999,0.6825277731769726,0.47776944122388076,0.8872861051300643
2025-06-22T02:00:00+00:00,704.267,0.993,663.9,6.483,40.36700000000008,54.596500000000106,0.6800298916766514,0.47602092417365593,0.8840388591796469
2025-06-22T03:00:00+00:00,706.542,1.08,663.9,6.423,42.64200000000005,56.87150000000008,0.7821709902719088,0.5475196931903361,1.0168222873534816
2025-06-22T04:00:00+00:00,711.675,1.057,663.9,6.297,47.77499999999998,62.00450000000001,1.0449635886878443,0.731474512081491,1.3584526652941977
2025-06-22T05:00:00+00:00,711.092,0.907,664.192,5.727,46.89999999999998,61.12950000000001,0.9969176168274236,0.6978423317791965,1.2959929018756509
2025-06-22T06:00:00+00:00,706.717,0.737,663.317,5.483,43.39999999999998,57.62950000000001,0.818124408176704,0.5726870857236928,1.0635617306297152
2025-06-22T07:00:00+00:00,710.392,1.12,663.142,5.86,47.25,61.47950000000003,1.0159730238910054,0.7111811167237038,1.3207649310583072
2025-06-22T08:00:00+00:00,711.5,1.143,663.608,6.133,47.89200000000005,62.12150000000008,1.0514912060333517,0.7360438442233461,1.3669385678433572
2025-06-22T09:00:00+00:00,713.6,1.47,663.025,6.907,50.575000000000045,64.80450000000008,1.2079464918522413,0.8455625442965689,1.5703304394079138
2025-06-22T10:00:00+00:00,714.475,1.58,662.733,7.163,51.74200000000008,65.9715000000001,1.280101112929355,0.8960707790505483,1.6641314468081614
2025-06-22T11:00:00+00:00,714.767,1.633,662.558,7.477,52.20900000000006,66.43850000000009,1.3096823406699118,0.9167776384689382,1.7025870428708854
2025-06-22T12:00:00+00:00,715.875,1.55,663.433,7.197,52.44200000000001,66.67150000000004,1.3245933335665823,0.9272153334966076,1.721971333636557
2025-06-22T13:00:00+00:00,715.467,1.377,663.317,6.853,52.14999999999998,66.37950000000001,1.305922678026573,0.914145874618601,1.6976994814345447
2025-06-22T14:00:00+00:00,715.875,1.173,663.317,6.71,52.55799999999999,66.78750000000002,1.3320546743519315,0.932438272046352,1.731671076657511
2025-06-22T15:00:00+00:00,714.358,1.04,663.9,6.453,50.45799999999997,64.6875,1.200850860947895,0.8405956026635264,1.5611061192322635
2025-06-22T16:00:00+00:00,713.892,0.953,664.6,6.15,49.29200000000003,63.52150000000006,1.1315037564679635,0.7920526295275744,1.4709548834083526
2025-06-22T17:00:00+00:00,711.908,0.9,664.017,5.953,47.89099999999996,62.12049999999999,1.0514353109369003,0.7360047176558302,1.3668659042179705
2025-06-22T18:00:00+00:00,710.917,0.883,663.608,5.79,47.30900000000008,61.53850000000011,1.0192065886066226,0.7134446120246358,1.3249685651886094
2025-06-22T19:00:00+00:00,709.925,0.883,663.433,5.39,46.49199999999996,60.72149999999999,0.9749774904752716,0.6824842433326901,1.2674707376178531
2025-06-22T20:00:00+00:00,709.517,0.853,663.608,5.33,45.909000000000106,60.138500000000136,0.9441343369969273,0.660894035897849,1.2273746380960056
2025-06-22T21:00:00+00:00,707.825,0.823,662.267,5.243,45.55799999999999,59.78750000000002,0.9258515398459318,0.6480960778921523,1.2036070017997114
2025-06-22T22:00:00+00:00,707.417,0.807,662.85,5.133,44.56700000000001,58.79650000000004,0.8753867924348185,0.6127707547043729,1.138002830165264
2025-06-22T23:00:00+00:00,707.242,0.773,662.85,4.877,44.39199999999994,58.62149999999997,0.8666513303298208,0.6066559312308745,1.126646729428767
2025-06-23T00:00:00+00:00,706.017,0.743,662.558,4.523,43.45900000000006,57.68850000000009,0.820963682675513,0.574674577872859,1.067252787478167
2025-06-23T01:00:00+00:00,706.017,0.8,663.317,4.797,42.700000000000045,56.92950000000008,0.7848877912249536,0.5494214538574674,1.0203541285924396
2025-06-23T02:00:00+00:00,705.842,0.93,663.142,4.983,42.69999999999993,56.92949999999996,0.7848877912249479,0.5494214538574634,1.0203541285924322
2025-06-23T03:00:00+00:00,706.717,1.43,663.317,5.367,43.39999999999998,57.62950000000001,0.818124408176704,0.5726870857236928,1.0635617306297152
2025-06-23T04:00:00+00:00,708.817,1.563,663.433,5.64,45.384000000000015,59.613500000000045,0.9168677976769051,0.6418074583738335,1.1919281369799766
2025-06-23T05:00:00+00:00,711.908,1.86,663.725,6.173,48.18299999999999,62.41250000000002,1.0678326015955786,0.747482821116905,1.3881823820742523
2025-06-23T06:00:00+00:00,716.167,2.05,663.317,6.75,52.85000000000002,67.07950000000005,1.35094826422141,0.9456637849549868,1.7562327434878329
2025-06-23T07:00:00+00:00,718.442,2.267,663.317,7.53,55.125,69.35450000000003,1.5036676265654207,1.0525673385957945,1.954767914535047
2025-06-23T08:00:00+00:00,725.5,2.477,663.317,8.447,62.18299999999999,76.41250000000002,2.041577965652906,1.429104575957034,2.654051355348778
2025-06-23T09:00:00+00:00,729.175,2.237,663.433,8.977,65.74199999999996,79.97149999999999,2.3509948007087313,1.645696360496112,3.056293240921351
2025-06-23T10:00:00+00:00,728.767,2.173,663.433,9.517,65.33400000000006,79.56350000000009,2.3141879864367407,1.6199315905057183,3.008444382367763
2025-06-23T11:00:00+00:00,729.467,1.963,663.142,9.71,66.32499999999993,80.55449999999996,2.404195618961888,1.6829369332733215,3.1254543046504546
2025-06-23T12:00:00+00:00,726.492,1.767,664.017,9.813,62.47499999999991,76.70449999999994,2.0659806955529225,1.4461864868870458,2.6857749042187993
2025-06-23T13:00:00+00:00,722.817,1.517,663.725,9.797,59.09199999999999,73.32150000000001,1.7938468490450332,1.2556927943315233,2.3320009037585434
2025-06-23T14:00:00+00:00,717.567,1.173,664.775,9.47,52.79200000000003,67.02150000000006,1.3471827006142272,0.9430278904299589,1.7513375107984954
2025-06-23T15:00:00+00:00,714.067,1.08,664.892,8.977,49.17499999999996,63.40449999999999,1.1246817305223336,0.7872772113656334,1.4620862496790337
2025-06-23T16:00:00+00:00,711.5,0.963,665.067,8.203,46.43299999999999,60.66250000000002,0.9718290286768163,0.6802803200737714,1.2633777372798611
2025-06-23T17:00:00+00:00,709.808,0.9,664.6,8.023,45.20799999999997,59.4375,0.9078342787784519,0.6354839951449163,1.1801845624119875
2025-06-23T18:00:00+00:00,708.0,0.877,664.6,7.547,43.39999999999998,57.62950000000001,0.818124408176704,0.5726870857236928,1.0635617306297152
2025-06-23T19:00:00+00:00,707.125,0.83,664.6,7.367,42.52499999999998,56.75450000000001,0.7767077602428232,0.5436954321699762,1.00972008831567
2025-06-23T20:00:00+00:00,706.017,0.8,664.308,6.883,41.70900000000006,55.93850000000009,0.739242721372336,0.5174699049606352,0.9610155377840369
2025-06-23T21:00:00+00:00,705.725,0.783,664.192,6.79,41.533000000000015,55.762500000000045,0.7313075604659002,0.5119152923261301,0.9506998286056703
2025-06-23T22:00:00+00:00,705.142,0.767,664.192,6.547,40.950000000000045,55.17950000000008,0.7053888068972628,0.49377216482808395,0.9170054489664416
2025-06-23T23:00:00+00:00,704.558,0.72,663.725,6.203,40.83299999999997,55.0625,0.700254854483783,0.49017839813864805,0.9103313108289179
2025-06-24T00:00:00+00:00,704.15,0.673,663.9,5.773,40.25,54.47950000000003,0.6750077960425028,0.47250545722975196,0.8775101348552538
2025-06-24T01:00:00+00:00,703.567,0.703,664.017,6.023,39.54999999999996,53.77949999999999,0.6454267422334667,0.4517987195634267,0.8390547649035068
2025-06-24T02:00:00+00:00,704.033,0.883,664.017,5.983,40.01599999999996,54.24549999999999,0.6650306162984042,0.4655214314088829,0.8645398011879255
2025-06-24T03:00:00+00:00,704.267,1.173,664.308,6.453,39.95900000000006,54.18850000000009,0.6626137870708473,0.46382965094959305,0.8613979231921015
2025-06-24T04:00:00+00:00,704.558,1.573,664.192,6.953,40.36599999999999,54.595500000000015,0.6799868729989202,0.4759908110992441,0.8839829348985964
2025-06-24T05:00:00+00:00,713.192,1.823,663.9,7.673,49.29200000000003,63.52150000000006,1.1315037564679635,0.7920526295275744,1.4709548834083526
2025-06-24T06:00:00+00:00,718.033,1.97,664.308,7.023,53.72500000000002,67.95450000000005,1.4085247857286556,0.9859673500100589,1.8310822214472524
2025-06-24T07:00:00+00:00,717.333,2.3,664.192,8.33,53.14099999999996,67.37049999999999,1.3699364232863613,0.9589554963004528,1.7809173502722697
2025-06-24T08:00:00+00:00,729.583,2.017,664.017,9.297,65.56599999999992,79.79549999999995,2.335074553128996,1.634552187190297,3.035596919067695
2025-06-24T09:00:00+00:00,732.558,2.057,664.017,9.843,68.54099999999994,82.77049999999997,2.6129813449286123,1.8290869414500286,3.3968757484071963
2025-06-24T10:00:00+00:00,734.833,1.837,663.317,10.133,71.51599999999996,85.74549999999999,2.909869148659266,2.036908404061486,3.7828298932570457
2025-06-24T11:00:00+00:00,732.558,1.657,664.308,10.343,68.25,82.47950000000003,2.584967142761787,1.8094769999332507,3.360457285590323
2025-06-24T12:00:00+00:00,726.2,1.453,663.9,10.477,62.30000000000007,76.5295000000001,2.0513348576492176,1.4359344003544523,2.666735314943983
2025-06-24T13:00:00+00:00,724.1,1.29,663.725,10.36,60.375,74.60450000000003,1.894339351590891,1.3260375461136236,2.4626411570681586
